# ZTF DR2 lightcurve of ZTF20abmarcv
# --------------- #
# phot_source:    FPbot (2022dec05)
# ra,dec:         311.32101, 7.11329
# year:           2020
# n_detect (sn):  68, 40
# mjd_max_init:   59055.37673  (phot: fclump)
# sn_range:       58955.37673 => 59452.01839
# baseline_range: 58226.50103 => 59906.12446
# -------- #
# baseline_corr (applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg     -149.64       89.45     1.23     216.68     1038.96     127    105       1
# 491    50   ztfr      453.31       32.64     1.00     475.99      627.80     273    163       1
# 491    50   ztfi     1677.96      349.83     1.00    1714.88     1372.40      72     29       1
# 1538    31   ztfg     -154.26      299.86     1.10    -196.53      783.95      15     25       1
# 1538    31   ztfr    -8507.81      795.46     1.43   -8318.44     1068.74       8     37       1
# -------- #
# alt_baseline_corr (pre-explosion: not applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg     -165.16      113.31     1.00    -151.51      706.66      63    105       1
# 491    50   ztfr      432.93       63.14     1.00     314.97      547.74     209    163       1
# 491    50   ztfi     1285.00      359.95     1.00    1169.34      870.16      26     29       1
# 1538    31   ztfg     -154.26      299.86     1.10    -196.53      783.95      15     25       1
# 1538    31   ztfr    -7799.87      725.08     1.48   -8173.39     1007.41       7     37       1
# -------- #
# alt_baseline_corr (post-explosion: not applied):
# field  rcid filter    f_offset  offset_unc  e_scale   f_weight         rms  n_base   n_sn   valid
# 491    50   ztfg      -34.91      202.60     2.05     924.69     1669.60      64    105       1
# 491    50   ztfr      616.29      142.39     3.61    1591.87     2568.33      66    163       1
# 491    50   ztfi     1946.53      350.20     1.53    2432.09     2443.07      48     29       1
# 1538    31   ztfg        0.00        0.00     1.00       0.00        0.00       0     25       0
# 1538    31   ztfr    -9778.32        0.00     1.00   -9778.32        0.00       1     37       0
# --------------- #
mjd filter flux flux_err ZP flag mag mag_err field_id rcid flux_offset offset_unc err_scale in_baseline x_pos y_pos native_ZP native_ZP_err native_ZP_rms zpsys
59438.37084 ztfg -956.42389 816.44547 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2381.86785 1157.51677 26.09428 1e-05 0.02466 ab
59439.23297 ztfi 165.68429 2033.35747 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2414.09338 1112.24794 25.41426 1e-05 0.02985 ab
59440.23541 ztfr 1009.38703 718.48101 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2395.32857 1097.6594 26.12775 1e-05 0.01821 ab
59442.24209 ztfr -312.24798 1105.97988 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2423.28219 1082.41695 26.19861 1e-05 0.01674 ab
59442.25392 ztfi 923.48254 1521.46694 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2416.29812 1083.56876 25.50124 1e-05 0.02459 ab
59442.29487 ztfg 181.3432 1405.35318 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2406.25189 1079.18831 26.21594 1e-05 0.02861 ab
59444.25367 ztfr 216.44893 2273.79219 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2420.61859 1142.96555 26.03184 1e-05 0.02274 ab
59444.34682 ztfg -1905.37784 1596.0847 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2400.86011 1078.18114 26.07901 1e-05 0.02252 ab
59446.29604 ztfi -1442.44107 2891.98038 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2407.22053 1133.39338 25.56253 1e-05 0.02422 ab
59448.20656 ztfg -5413.32412 3591.77838 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2419.70829 1097.42235 26.27362 1e-05 0.03801 ab
59448.26135 ztfr -2659.50706 3210.50963 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2426.93354 1103.08415 26.25216 1e-05 0.03409 ab
59449.29372 ztfi -1491.78849 2220.20449 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2384.26609 1107.57594 25.59972 1e-05 0.02066 ab
59450.25462 ztfg 113.89792 4412.12104 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2386.529 1102.29325 26.04853 1e-05 0.04103 ab
59450.31025 ztfr -3354.38916 3379.77119 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2364.92351 1094.56937 26.01858 1e-05 0.02683 ab
59452.25385 ztfr 1671.79301 868.49661 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2388.58781 1106.38906 26.2885 1e-05 0.0196 ab
59452.30905 ztfg 2530.07815 1432.68427 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2356.10975 1107.59051 26.3494 1e-05 0.0214 ab
59453.23477 ztfi -1976.66692 1665.17796 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2419.83322 1108.96586 25.59849 1e-05 0.02138 ab
59454.24787 ztfg 1030.56531 1086.17521 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2417.9467 1085.30905 26.34435 1e-05 0.02382 ab
59454.30936 ztfr 162.99417 711.73491 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2364.15804 1094.2669 26.29399 1e-05 0.01737 ab
59458.23168 ztfr -1011.53299 712.60027 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2386.78753 1104.7285 26.24614 1e-05 0.02177 ab
59458.25278 ztfg -1638.18563 713.18352 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2402.49858 1115.29138 26.23814 1e-05 0.03694 ab
59458.30255 ztfi 267.11615 1229.02216 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2416.03377 1100.44778 25.55502 1e-05 0.02004 ab
59460.29958 ztfg -1.14985 912.433 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2390.44079 1106.10394 26.33957 1e-05 0.02819 ab
59461.32513 ztfi -1623.15034 1273.8677 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2397.34743 1104.42989 25.59854 1e-05 0.02336 ab
59462.24988 ztfr 347.39077 577.07171 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2371.86921 1108.58067 26.30796 1e-05 0.01764 ab
59462.29155 ztfg 132.81557 875.65096 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2347.90047 1109.15482 26.34435 1e-05 0.02508 ab
59464.19135 ztfi 699.08265 1283.21028 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2424.7562 1105.98981 25.55987 1e-05 0.02217 ab
59464.24896 ztfg -427.21142 648.14342 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2388.16026 1095.23424 26.31976 1e-05 0.02534 ab
59466.33866 ztfr 399.34942 974.5339 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2391.82893 1095.17786 26.20311 1e-05 0.01602 ab
59467.32456 ztfi 188.11518 1059.03163 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2375.41113 1094.49665 25.52764 1e-05 0.02677 ab
59468.32137 ztfr -87.89901 740.36656 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2346.85672 1104.43138 26.23483 1e-05 0.0185 ab
59470.23537 ztfg -205.17847 727.96393 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2396.282 1102.03559 26.35324 1e-05 0.02279 ab
59470.26329 ztfr 715.93228 614.66544 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2436.37762 1102.97766 26.29937 1e-05 0.01851 ab
59471.17087 ztfi -680.72999 2352.76204 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2439.02744 1136.95742 25.55479 1e-05 0.02514 ab
59473.25478 ztfr -476.82993 1169.06212 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2405.04692 1108.38926 26.31581 1e-05 0.01673 ab
59473.27485 ztfg -1307.62186 1813.61584 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2414.97906 1109.52095 26.33784 1e-05 0.0231 ab
59474.20102 ztfi -3482.89921 1936.42359 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2430.48899 1106.80053 25.60218 1e-05 0.02394 ab
59476.238 ztfg 1004.36024 3045.33933 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2402.63764 1115.80238 26.36137 1e-05 0.03318 ab
59476.29576 ztfr -44.72993 1869.692 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2376.26274 1115.12439 26.27924 1e-05 0.02096 ab
59477.19141 ztfi 2691.37822 2796.88223 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2418.54413 1125.27087 25.62105 1e-05 0.02506 ab
59478.21141 ztfr -814.61316 1643.2673 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2395.11306 1120.00946 26.30835 1e-05 0.0171 ab
59478.29679 ztfg -2640.88324 3766.1794 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2381.49826 1109.4879 26.3082 1e-05 0.04231 ab
59480.23348 ztfi 1531.3231 1738.17495 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2401.64241 1105.17111 25.5745 1e-05 0.01923 ab
59480.30054 ztfg 1390.45118 2343.44103 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2362.69658 1161.3717 26.24913 1e-05 0.02806 ab
59484.1908 ztfg 3203.28466 532.09521 30.0 1024 21.23601 0.18035 491 50 -149.63816 89.45416 1.23018 1 2395.28545 1128.30862 26.29926 1e-05 0.03303 ab
59484.22447 ztfr 1659.02951 580.90965 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2379.86329 1120.78874 26.25679 1e-05 0.02341 ab
59484.28252 ztfi 2652.83985 1460.25554 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2351.63559 1113.91234 25.52774 1e-05 0.02475 ab
59486.22299 ztfg 5229.83449 1333.224 30.0 64 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2407.39711 1106.33289 26.34375 1e-05 0.03763 ab
59487.28999 ztfi 8036.13283 1915.18973 30.0 1024 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2367.93986 1108.57809 25.52294 1e-05 0.02116 ab
59488.21443 ztfg 7593.78829 977.99373 30.0 1024 20.29885 0.13983 491 50 -149.63816 89.45416 1.23018 0 2409.81859 1123.12026 26.34291 1e-05 0.0238 ab
59490.15036 ztfr 10397.35628 684.5969 30.0 1024 19.95769 0.07149 491 50 453.30894 32.63707 1.0 1 2387.39778 1127.67123 26.27728 1e-05 0.01808 ab
59491.32052 ztfi 8520.99656 1755.71631 30.0 1152 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2371.94119 1097.49842 25.52985 1e-05 0.02107 ab
59497.16233 ztfg 17672.75738 1315.2673 30.0 1024 19.38174 0.0808 491 50 -149.63816 89.45416 1.23018 0 2403.77847 1118.97461 26.33888 1e-05 0.02742 ab
59497.20128 ztfr 18232.43769 1260.56978 30.0 1024 19.34789 0.07507 491 50 453.30894 32.63707 1.0 0 2395.46141 1116.21684 26.31924 1e-05 0.01796 ab
59498.19115 ztfi 12445.61641 1375.93731 30.0 1024 19.76246 0.12003 491 50 1677.96251 349.83358 1.0 0 2380.93251 1131.95893 25.60186 1e-05 0.0217 ab
59502.18551 ztfr 16861.64463 1595.63669 30.0 1280 19.43275 0.10274 491 50 453.30894 32.63707 1.0 0 2372.61412 1140.94267 26.31057 1e-05 0.01673 ab
59502.22852 ztfg 18256.07455 2288.8553 30.0 1280 19.34648 0.13612 491 50 -149.63816 89.45416 1.23018 0 2359.00404 1134.93307 26.31749 1e-05 0.02857 ab
59503.19153 ztfi 12824.80315 2005.55705 30.0 1280 19.72987 0.16979 491 50 1677.96251 349.83358 1.0 0 2378.15936 1139.95607 25.61149 1e-05 0.01984 ab
59504.16273 ztfr 17581.63056 1308.2223 30.0 1280 19.38735 0.08079 491 50 453.30894 32.63707 1.0 0 2388.19708 1128.0525 26.30538 1e-05 0.01791 ab
59504.20575 ztfg 19508.71833 2017.2304 30.0 1280 19.27443 0.11227 491 50 -149.63816 89.45416 1.23018 0 2367.26931 1126.96795 26.35207 1e-05 0.02579 ab
59510.1661 ztfr 16247.48945 8294.39249 30.0 8 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2356.36882 1137.66099 25.00207 2e-05 0.04712 ab
59510.20627 ztfg 13021.86126 1843.74205 30.0 1024 19.71332 0.15373 491 50 -149.63816 89.45416 1.23018 0 2350.33577 1132.57871 26.33745 1e-05 0.02246 ab
59512.14272 ztfr 17571.93011 772.65524 30.0 1024 19.38795 0.04774 491 50 453.30894 32.63707 1.0 0 2384.52628 1151.72667 26.32291 1e-05 0.0176 ab
59512.18682 ztfg 11522.2418 1263.75211 30.0 1024 19.84616 0.11908 491 50 -149.63816 89.45416 1.23018 0 2362.10644 1191.7008 26.36814 1e-05 0.01971 ab
59517.16635 ztfg 7444.62821 730.31314 30.0 1024 20.32039 0.10651 491 50 -149.63816 89.45416 1.23018 0 2351.25982 1097.16372 26.35607 1e-05 0.02221 ab
59520.20671 ztfr 12457.63868 1622.67096 30.0 1024 19.76141 0.14142 491 50 453.30894 32.63707 1.0 0 2341.41877 1124.2463 25.9939 1e-05 0.03515 ab
59521.13137 ztfr 11698.71872 665.77948 30.0 1024 19.82965 0.06179 491 50 453.30894 32.63707 1.0 0 2401.47051 1133.87574 26.3263 1e-05 0.01498 ab
59521.17981 ztfi 11891.63457 1583.2115 30.0 1024 19.8119 0.14455 491 50 1677.96251 349.83358 1.0 0 2369.98915 1127.86113 25.60965 1e-05 0.01935 ab
59521.19377 ztfg 4681.0956 910.41136 30.0 1024 20.82413 0.21116 491 50 -149.63816 89.45416 1.23018 1 2370.28307 1126.82774 26.32298 1e-05 0.02279 ab
59522.13247 ztfg 3818.26636 806.33992 30.0 1024 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2411.28862 1123.10966 26.36396 1e-05 0.02471 ab
59522.15404 ztfr 11080.24261 770.1556 30.0 1024 19.88863 0.07547 491 50 453.30894 32.63707 1.0 0 2390.8713 1124.34392 26.30866 1e-05 0.01745 ab
59523.10756 ztfr 10508.15928 644.41728 30.0 1024 19.94618 0.06658 491 50 453.30894 32.63707 1.0 0 2381.43542 1125.54454 26.32153 1e-05 0.02469 ab
59523.16644 ztfg 3570.79668 808.16139 30.0 1024 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2347.9612 1120.60526 26.34566 1e-05 0.02282 ab
59524.09057 ztfr 8861.04077 743.56285 30.0 1024 20.13129 0.09111 491 50 453.30894 32.63707 1.0 1 2413.11987 1121.71543 26.33664 1e-05 0.02847 ab
59524.19486 ztfi 8042.28606 1362.37096 30.0 1024 20.23655 0.18392 491 50 1677.96251 349.83358 1.0 1 2354.43633 1108.98739 25.6074 1e-05 0.02429 ab
59525.14985 ztfr 10065.88685 692.64395 30.0 1024 19.99287 0.07471 491 50 453.30894 32.63707 1.0 1 2349.22234 1127.10541 26.3243 1e-05 0.0254 ab
59526.11745 ztfr 8767.33668 794.70891 30.0 1024 20.14283 0.09842 491 50 453.30894 32.63707 1.0 1 2372.97928 1122.58151 26.34119 1e-05 0.01874 ab
59526.17668 ztfg 5857.38432 736.60666 30.0 1024 20.58074 0.13654 491 50 -149.63816 89.45416 1.23018 0 2369.10628 1115.31771 26.32777 1e-05 0.02041 ab
59527.1223 ztfr 8680.56811 827.13346 30.0 1024 20.15363 0.10346 491 50 453.30894 32.63707 1.0 1 2361.70872 1130.85051 26.33241 1e-05 0.01618 ab
59527.12872 ztfg 2829.70292 822.29093 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2396.87332 1128.25376 26.36293 1e-05 0.0208 ab
59527.18529 ztfi 8972.54206 1664.86539 30.0 1024 20.11771 0.20146 491 50 1677.96251 349.83358 1.0 0 2362.63782 1118.64978 25.63401 1e-05 0.02083 ab
59529.11061 ztfg 3719.3293 1533.33668 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2396.44016 1135.60514 26.37897 1e-05 0.02171 ab
59530.1584 ztfi 6077.01637 2585.68872 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2365.82363 1091.24759 25.61911 1e-05 0.02316 ab
59531.19394 ztfg 4211.03011 3304.69369 30.0 320 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2352.11011 1103.38137 26.26667 2e-05 0.0439 ab
59537.10448 ztfg 5694.50893 8631.39918 30.0 264 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2382.74551 1135.79389 25.3497 3e-05 0.04704 ab
59537.15272 ztfr -53.36522 5040.56914 30.0 328 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2358.03575 1124.26796 25.89469 2e-05 0.05629 ab
59538.11771 ztfi 7500.79891 4286.83682 30.0 8 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2372.8378 1134.40141 24.89315 2e-05 0.05605 ab
59540.12132 ztfg 2194.43489 3087.92633 30.0 64 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2358.20732 1128.54011 26.34348 1e-05 0.041 ab
59540.15 ztfr 1936.52262 2604.17269 30.0 64 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2353.0808 1123.65786 26.29432 1e-05 0.02779 ab
59542.13203 ztfi 5551.10319 1709.19248 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2372.72568 1125.87756 25.59493 1e-05 0.02149 ab
59543.10704 ztfr 1772.40361 1852.27405 30.0 64 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2352.05842 1141.43453 26.26779 1e-05 0.02912 ab
59543.16663 ztfg 1558.186 2765.99957 30.0 192 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2336.02278 1117.6448 26.20815 1e-05 0.0395 ab
59674.47112 ztfr 0.02691 1927.95528 30.0 192 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2350.75167 1085.22323 26.10902 1e-05 0.02804 ab
59674.4963 ztfg 1877.93108 1337.30951 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2347.57031 1097.50285 26.13351 1e-05 0.02788 ab
59683.46822 ztfg 3316.09142 3191.1104 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2343.12853 1120.20958 26.17519 1e-05 0.03483 ab
59685.4876 ztfg 1295.12332 3549.97147 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2356.69775 1127.14963 26.26733 1e-05 0.03834 ab
59689.45414 ztfr 3561.9327 3263.45742 30.0 64 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2361.87055 1086.95912 26.17358 1e-05 0.03442 ab
59689.47633 ztfg 657.47743 3539.28253 30.0 64 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2366.79441 1094.99542 26.23144 1e-05 0.04036 ab
59694.45745 ztfg -1864.49913 2880.1503 30.0 72 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2363.8284 1107.53195 26.01843 2e-05 0.06178 ab
59694.50561 ztfr 1797.27687 3059.67876 30.0 64 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2379.37642 1130.77218 26.15738 1e-05 0.04228 ab
59697.46617 ztfg 330.03252 914.56858 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2371.94449 1113.8357 26.15649 1e-05 0.03624 ab
59699.42177 ztfi 270.02482 2317.67588 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2366.18126 1097.10943 25.4608 1e-05 0.0232 ab
59700.43323 ztfr 108.54035 1194.67027 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2363.42281 1095.8517 26.17247 1e-05 0.018 ab
59700.46788 ztfg -1265.72354 1183.32779 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2365.44585 1106.46969 26.2365 1e-05 0.03055 ab
59702.47278 ztfg -1233.11063 888.32004 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2371.20059 1082.04733 26.19117 1e-05 0.03582 ab
59708.47147 ztfr 1132.6635 876.81018 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2371.83122 1120.81594 26.27237 1e-05 0.01874 ab
59711.40348 ztfg -1353.22149 3739.72538 30.0 320 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2346.1947 1125.11383 26.16804 2e-05 0.0473 ab
59711.45613 ztfr -225.86503 1050.0099 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2349.78958 1130.44722 26.24128 1e-05 0.01942 ab
59713.40138 ztfr -1348.81078 1842.56935 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2385.18681 1113.26112 26.17167 1e-05 0.01882 ab
59713.461 ztfg 399.01603 2079.31148 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2385.91371 1116.08954 26.19783 1e-05 0.02745 ab
59718.42285 ztfr 2385.99371 1508.15798 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2396.21667 1086.16858 26.24657 1e-05 0.01735 ab
59719.45988 ztfr -1246.21519 1821.09635 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2384.50368 1085.83898 26.28101 1e-05 0.01974 ab
59721.43234 ztfr 936.23921 893.15304 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2399.11603 1113.06503 26.27872 1e-05 0.01489 ab
59721.4484 ztfr -1405.22556 789.0094 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 0 2400.38488 1121.27585 26.28789 1e-05 0.01603 ab
59723.42191 ztfg -935.34652 1003.00208 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2390.98827 1111.14529 26.23887 1e-05 0.02696 ab
59723.45311 ztfr -131.50628 773.61512 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2384.38322 1112.67324 26.25654 1e-05 0.01571 ab
59724.39089 ztfi 3027.73375 1787.86676 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2391.44876 1093.65376 25.53674 1e-05 0.02259 ab
59725.42376 ztfr -525.25832 589.9981 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2401.93428 1086.42358 26.25467 1e-05 0.01948 ab
59725.45834 ztfg -142.21209 742.96486 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2415.75117 1088.49876 26.29706 1e-05 0.0299 ab
59727.41679 ztfr 894.69662 937.47004 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2400.99259 1113.03323 26.08171 1e-05 0.02009 ab
59727.44365 ztfg 678.20994 926.3185 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2399.43762 1121.65181 26.09927 1e-05 0.03563 ab
59730.44193 ztfi -2525.13292 1397.23223 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2400.59557 1139.70112 25.59861 1e-05 0.03184 ab
59731.42616 ztfr 387.68099 772.61595 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2399.38711 1133.9456 26.27831 1e-05 0.01904 ab
59734.42051 ztfi 1699.68029 2041.35523 30.0 8 99.0 99.0 491 50 1677.96251 349.83358 1.0 0 2414.79849 1129.18686 25.04284 1e-05 0.05078 ab
59735.40198 ztfr 863.41972 695.6805 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2406.19087 1122.73083 26.17986 1e-05 0.0197 ab
59735.4441 ztfg -308.69781 723.57094 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2404.8219 1123.85281 26.2051 1e-05 0.03424 ab
59737.41424 ztfg -815.46008 801.33904 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2388.63779 1091.54463 26.34189 1e-05 0.0297 ab
59737.44346 ztfr -31.02097 572.37914 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2401.36462 1113.85305 26.29765 1e-05 0.02172 ab
59738.4585 ztfi -2460.34127 1292.90375 30.0 256 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2438.83052 1111.39464 25.56672 1e-05 0.02359 ab
59739.40027 ztfg 258.39469 608.02925 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2440.22772 1095.28898 26.29315 1e-05 0.02699 ab
59739.44215 ztfr -354.07031 501.86901 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2420.74026 1108.42512 26.2924 1e-05 0.02076 ab
59741.36204 ztfr -888.98976 1321.54724 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2424.06596 1092.01067 26.22232 1e-05 0.01817 ab
59741.43978 ztfg -290.67936 814.97609 30.0 256 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2425.00005 1094.88529 26.25865 1e-05 0.02626 ab
59743.33625 ztfi -1215.40852 3224.06263 30.0 320 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2419.03167 1097.9005 25.60629 1e-05 0.03093 ab
59743.45782 ztfr -364.21774 1376.47882 30.0 256 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2438.98745 1111.84306 26.31612 1e-05 0.01574 ab
59747.39744 ztfi -2202.47839 2056.83977 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2389.38611 1092.66846 25.63138 1e-05 0.02265 ab
59748.36522 ztfr 1618.01256 1372.30569 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2410.81484 1108.2169 26.3008 1e-05 0.01523 ab
59748.39487 ztfg -462.42656 2305.92423 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2412.18433 1114.4541 26.3578 1e-05 0.02554 ab
59750.36089 ztfr 776.50381 1640.77804 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2406.4865 1126.49497 26.28633 1e-05 0.02199 ab
59750.40226 ztfg -1591.26986 1764.97685 30.0 64 99.0 99.0 491 50 -149.63816 89.45416 1.23018 0 2402.24748 1143.73255 26.34519 1e-05 0.02746 ab
59750.44205 ztfi -491.64095 1922.7301 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2423.48059 1142.13645 25.60565 1e-05 0.02958 ab
59752.39316 ztfr 762.95878 864.12077 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2421.2915 1113.87632 26.20656 1e-05 0.0173 ab
59753.37752 ztfi -751.28306 1669.95032 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2404.61723 1112.66863 25.5365 1e-05 0.0284 ab
59755.35888 ztfr -828.25645 678.95477 30.0 0 99.0 99.0 491 50 453.30894 32.63707 1.0 1 2428.23018 1075.61094 26.30007 1e-05 0.01733 ab
59755.41491 ztfg -664.59618 786.73056 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2426.01562 1077.05906 26.36055 1e-05 0.02677 ab
59756.41959 ztfi -2476.68653 1191.76408 30.0 0 99.0 99.0 491 50 1677.96251 349.83358 1.0 1 2427.78752 1106.25479 25.60303 1e-05 0.02861 ab
59757.35885 ztfg -329.66496 886.83313 30.0 0 99.0 99.0 491 50 -149.63816 89.45416 1.23018 1 2438.68266 1098.08508 26.28055 1e-05 0.02651 ab
